subj_id,inclusion,block,trial,task,alpha,angle_sigma,orientation,stimulus,response,accuracy,response_time,confidence,increase_presses,decrease_presses,BOLD_rTPJ,BOLD_pMFC,BOLD_FPm,BOLD_FPl,BOLD_preSMA,BOLD_vmPFC
26MP02985,1,5,12742,Detection,0.0660829521091717,4.76566521940382,0.0834040667829741,1,1,1,0.899985200012452,6,1,0,-1.02928441250236,-0.585420016131205,0.540132910659139,0.154742970783643,-0.995149057516112,-0.6542574802141
26MP02985,1,5,12743,Detection,0,4.76566521940382,0.267006899840547,0,0,1,1.11672740000358,5,3,0,-2.35793296904257,-0.59283449515564,-0.359380165488518,-0.44358270985559,-1.03230685817723,-0.369796106245414
26MP02985,1,5,12744,Detection,0,4.76566521940382,2.14798620594655,0,0,1,0.933700800000224,6,5,0,-2.5465379662738,-2.84180504810519,-1.62575868037925,-1.94571128372057,-1.99928137823366,-1.51901342070139
26MP02985,1,5,12745,Detection,0.0660829521091717,4.76566521940382,0.752524985276818,1,1,1,0.733388500011642,6,5,0,0.90645355432949,0.362766062494413,-0.0765907315041037,-0.437078236174547,-0.837237917531568,-0.421715031298468
26MP02985,1,5,12746,Detection,0.0660829521091717,4.76566521940382,0.514940279783074,1,1,1,1.16668599999684,5,0,1,0.0991520864593953,0.87619371366937,-0.0767571439149767,-0.0839626745848522,-0.871511597891983,-0.746596347864308
26MP02985,1,5,12747,Detection,0.0660829521091717,4.76566521940382,1.32429464011951,1,1,1,0.949586899994756,5,0,1,-0.996059282028144,-0.097189990451514,-0.038011878019063,0.437438401640342,-0.921072997167133,-0.0568007454872358
26MP02985,1,5,12748,Detection,0.0660829521091717,4.76566521940382,-0.837079645308491,1,1,1,1.05011840000225,5,0,0,-1.88424000197948,-1.7468905477989,-0.0415625814201173,0.45072934874422,-0.999384393734642,-0.511236683062346
26MP02985,1,5,12749,Detection,0.0660829521091717,4.76566521940382,1.66032064778158,1,1,1,1.11669860000256,5,0,0,-0.644496802729324,-1.51657560417747,1.06646795372426,1.73822475606373,-1.00467997565149,0.205693123839432
26MP02985,1,5,12750,Detection,0,4.76566521940382,-0.660681708548362,0,0,1,1.01683909998974,6,4,0,0.300266621579038,-2.07847659871346,0.553136761343627,1.19484880056695,-0.868399392362111,-0.159361891244061
26MP02985,1,5,12751,Detection,0,4.76566521940382,0.712425806017105,0,0,1,0.816642500009038,6,3,0,-3.17385186446775,-4.14167447351828,-0.996233924496108,-0.40990134667347,-2.19681087858402,-0.767932823643361
26MP02985,1,5,12752,Detection,0.0660829521091717,4.76566521940382,-0.507647370573548,1,1,1,0.866616500003147,5,2,0,-3.725642808003,-4.96414897645392,-2.62039027136076,1.26249599276596,-1.68031992631463,-0.573850600730355
26MP02985,0,1,12327,Tilt,0.2,4.76566521940382,0,0,0,1,1.24915540000075,6,1,0,2.19058134908428,2.12866229436746,0.44312373485189,0.0758900838836385,0.468646811058884,0.345423593830385
26MP02985,1,1,12328,Tilt,0.2,4.76566521940382,0.429433110245598,1,1,1,0.96660649999103,5,0,1,-0.214160520272182,0.153837930660967,-0.616062248269895,-0.710783480727316,-1.18801701461466,-0.954229069328526
26MP02985,1,1,12329,Tilt,0.2,4.76566521940382,1.2179896787388,1,0,0,1.05059590000019,1,0,3,-1.02260936449955,-0.102308892167923,-1.29913250407673,-1.67375888991038,-0.808925444926493,-1.50106802328331
26MP02985,1,1,12330,Tilt,0.2,4.76566521940382,0.835973379006069,1,1,1,1.31669430001057,6,0,0,-0.788995046002588,-0.150866856721156,-0.650063680559359,-0.3740636000597,-1.11074001284746,-0.881026920328689
26MP02985,1,1,12331,Tilt,0.2,4.76566521940382,0,0,0,1,0.996555400008219,5,1,0,-0.00495587569075904,0.344070125416648,-0.445432299255065,-0.608266653460147,-0.426105341806005,-0.654489193974835
26MP02985,1,1,12332,Tilt,0.2,4.76566521940382,-0,0,0,1,1.0856449999992,5,2,0,-1.36037459748216,-1.8415893552734,-1.12918362665407,-1.64510736223715,-1.06843958972738,-1.1027585139907
26MP02985,1,1,12333,Tilt,0.2,4.76566521940382,-0,0,1,0,0.966607300011674,2,1,0,-1.395667168321,-0.301320985277615,-1.41127453927754,-1.67236665278957,-0.712245579119414,-1.35472721951764
26MP02985,1,1,12334,Tilt,0.2,4.76566521940382,0,0,0,1,1.201080800005,6,1,1,0.297765393722987,0.788007039133823,-0.509882679097411,-0.0346447858464671,-0.2369110440907,-1.18497286918687
26MP02985,1,1,12335,Tilt,0.2,4.76566521940382,0.0297462737842988,1,0,0,1.41733359999489,5,0,1,6.00187809573542,4.69034820940436,-0.359439858493465,-0.17176869882694,1.60120080260273,-0.923145177649198
26MP02985,1,1,12336,Tilt,0.2,4.76566521940382,-1.83035942008042,1,1,1,1.10015070000372,6,5,0,0.0773960158602325,0.238875748385198,-0.580224948298933,-0.13260776817586,-0.536157798419635,-0.751399425562562
26MP02985,1,1,12337,Tilt,0.2,4.76566521940382,-0,0,0,1,1.40000880000298,5,3,0,-3.41535567053326,-3.79688031062847,-1.58166710906078,-0.960221101821251,-1.50086127109826,-1.26569945674117
26MP02985,1,1,12338,Tilt,0.2,4.76566521940382,0.0268105036191579,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26MP02985,1,1,12339,Tilt,0.2,4.76566521940382,0,0,0,1,1.06545949999418,6,3,0,-0.506101952243301,0.381138631267609,-0.165927491508055,-0.749354982218432,0.277880590446652,-0.721387154513561
26MP02985,1,1,12340,Tilt,0.2,4.76566521940382,-0,0,1,0,1.04989949999435,6,1,0,1.22747712645053,1.871154132867,1.00955700948844,0.922431761619088,1.49982941912917,0.573246821761131
26MP02985,1,1,12341,Tilt,0.2,4.76566521940382,-0.378378352012024,1,1,1,0.98337580000225,6,5,0,1.13565438321911,1.58824172835348,1.53417519217749,1.4947710660509,0.58570452538104,0.776224083199007
26MP02985,1,1,12342,Tilt,0.2,4.76566521940382,0.328296826622745,1,0,0,0.999966499992297,5,4,0,-0.43456417887191,0.664557029666356,0.27091916446147,0.5216774551382,-0.0206746098728707,0.185591665017078
26MP02985,1,1,12343,Tilt,0.2,4.76566521940382,-2.52435098291698,1,1,1,0.96728099999018,6,5,0,0.133233475992179,-0.469104423931595,-0.202863225913918,0.228219150107496,-0.317038486563923,0.160722484039824
26MP02985,1,1,12344,Tilt,0.2,4.76566521940382,-0.227193270840754,1,1,1,1.19847160000063,6,5,0,-0.267144537180441,0.907103558161818,0.047014415395038,0.317156588811486,0.930084425295354,0.326940199905416
26MP02985,1,1,12345,Tilt,0.2,4.76566521940382,-0,0,1,0,1.3005215000012,5,3,1,0.464477149327055,1.50042491987711,0.568263293564676,0.479628647399849,1.09259254804168,0.738059586300174
26MP02985,1,1,12346,Tilt,0.2,4.76566521940382,-2.00418179425946,1,1,1,0.916384100011783,6,4,0,0.938888142309567,2.28032735280874,0.498207400142411,0.383771475625864,0.526588890635265,0.328561745884987
26MP02985,1,1,12347,Tilt,0.2,4.76566521940382,-0,0,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN
26MP02985,1,1,12348,Tilt,0.2,4.76566521940382,-0,0,0,1,0.983707299994421,6,2,1,-1.79253431644272,-0.713758050850252,-0.194320283145813,-0.18400540970691,-1.08556992787008,-0.449103663732275
26MP02985,1,1,12349,Tilt,0.2,4.76566521940382,0.0135642031828751,1,0,0,1.25009940000018,5,0,1,-3.25315853923854,-1.79748155938734,-1.48919703963996,-2.17091196873219,-1.50148384827547,-1.17018454139144
26MP02985,1,1,12350,Tilt,0.2,4.76566521940382,0,0,0,1,0.966786299992236,6,4,1,-0.0437840333964565,-0.510195096772982,-0.888181738482849,-0.287946325674294,-0.968764399211012,-0.641710518665538
26MP02985,1,1,12351,Tilt,0.2,4.76566521940382,-0.0916481013195931,1,1,1,1.18357880000258,5,3,0,-1.19722369446945,-0.439614578735129,-0.682903548296794,-0.82584516722304,-1.12600351313774,-0.791686039281691
26MP02985,1,1,12352,Tilt,0.2,4.76566521940382,0,0,0,1,1.21663860000263,5,4,0,-1.06961534200421,-0.870895147371878,-0.677754863159545,-0.345809584610675,-0.613970247945354,-0.731169005066565
26MP02985,0,2,12401,Tilt,0.2,4.76566521940382,-0,0,0,1,0.891354799998226,5,4,0,1.07685405423514,2.97503841577507,0.152323805354724,0.108592027520543,0.737090573891496,0.754328686834835
26MP02985,1,2,12402,Tilt,0.2,4.76566521940382,1.28519896248602,1,1,1,0.880663399992045,6,5,0,1.36741390782362,2.84919623158327,0.88312671118348,0.948214242784319,1.24321828298271,1.69638216640891
26MP02985,1,2,12403,Tilt,0.2,4.76566521940382,0,0,0,1,1.26838880000287,5,1,0,1.55196900212086,2.64903184880571,0.619128787474375,1.15456375915876,0.236272541378947,0.476854614640881
26MP02985,1,2,12404,Tilt,0.2,4.76566521940382,2.15802280058893,1,1,1,1.20012490000227,5,0,1,1.50820619893251,2.65769372444327,0.0663290618181107,0.395977582928659,0.122549805009308,0.249976145535162
26MP02985,1,2,12405,Tilt,0.2,4.76566521940382,-1.12211682745546,1,1,1,0.967259600001853,5,2,0,1.14771393087167,1.06851159128156,0.237546058696401,0.830191243672743,-0.17109284495505,-0.165766809511896
26MP02985,1,2,12406,Tilt,0.2,4.76566521940382,0,0,0,1,0.966728500003228,6,4,0,1.45470565370293,2.18398692840483,0.587588175400943,1.01269856551611,0.568787706168279,0.554236362597383
26MP02985,1,2,12407,Tilt,0.2,4.76566521940382,-0,0,0,1,1.11687979999988,5,2,0,-0.665697677060962,-0.694250626080647,-0.552678608745365,-0.31020938921163,-0.750083822198212,-0.463586726214555
26MP02985,1,2,12408,Tilt,0.2,4.76566521940382,0,0,1,0,1.16691870000795,3,0,1,2.52956929806583,3.12182963185194,0.71213046503668,0.68545361112268,0.546448280311261,0.517258455206302
26MP02985,1,2,12409,Tilt,0.2,4.76566521940382,0,0,0,1,1.26709819999814,5,3,0,0.222702907368375,3.75667421556101,0.376009730037739,1.81977728503736,0.736506183201877,-0.00114120634431701
26MP02985,1,2,12410,Tilt,0.2,4.76566521940382,0,0,0,1,1.14983420001226,6,3,0,1.87769255661728,2.24626491818486,0.28242800181363,1.39798581678422,-0.266818315790106,-0.608413801710235
26MP02985,1,2,12411,Tilt,0.2,4.76566521940382,0.677102833919885,1,0,0,1.20007990000886,6,1,0,1.6359497054231,1.99684238433838,-0.0304922993045804,0.89929198404602,0.587933218808701,-0.0746211521497859
26MP02985,1,2,12412,Tilt,0.2,4.76566521940382,-0,0,0,1,1.13379459999851,5,0,1,3.09228502166467,3.36015268651451,1.48738886988302,2.45265453069916,1.23565845452249,2.03708130557363
26MP02985,1,2,12413,Tilt,0.2,4.76566521940382,-0.682156131310988,1,1,1,0.884137400003965,6,1,0,0.997622167267422,3.52492280413465,0.479760401178083,1.8894497701878,-0.0865803149242241,0.958864906030457
26MP02985,1,2,12414,Tilt,0.2,4.76566521940382,-0,0,0,1,0.966748099992401,5,0,1,-0.502516740508894,0.385760360215677,-0.137389723669294,-0.0773823760024717,-1.15679051794488,0.0720004241958987
26MP02985,1,2,12415,Tilt,0.2,4.76566521940382,-0.442101980513704,1,0,0,1.05048810000881,6,2,0,-2.01950758501961,0.782053250319711,0.124620837954567,0.133028791179285,-0.838494387845724,0.404037927958842
26MP02985,1,2,12416,Tilt,0.2,4.76566521940382,-0.275819781043406,1,0,0,1.11656270000094,6,3,0,0.000191332126903062,0.764213648624718,0.334189349256158,0.532273927281494,-0.231676006940408,-0.115308820344536
26MP02985,1,2,12417,Tilt,0.2,4.76566521940382,-0.751068967395828,1,1,1,0.949912099997164,6,2,0,1.83721616960564,1.54798701105685,0.165648867610865,-0.341854654952286,0.743297476171014,0.615237624645687
26MP02985,1,2,12418,Tilt,0.2,4.76566521940382,1.48291220443135,1,1,1,0.981782399991062,6,2,0,1.33492429430728,1.25875301410944,0.128382842901407,0.464621919121229,0.35937944027649,0.120201167536945
26MP02985,1,2,12419,Tilt,0.2,4.76566521940382,-1.14167682921621,1,1,1,0.899919900009991,6,5,0,0.536799097532812,1.44696220142267,0.0238427118264395,0.00593502317686849,0.976668879928855,0.536127923147344
26MP02985,1,2,12420,Tilt,0.2,4.76566521940382,-0.691936975281012,1,0,0,0.999972499994328,6,1,0,0.276749752014691,1.39391504832339,0.403037698418313,-0.158261925460386,0.840774071024946,1.20231027973861
26MP02985,1,2,12421,Tilt,0.2,4.76566521940382,-0,0,0,1,0.899959599992144,6,3,0,0.0841053036585598,1.21298945115925,0.0670405686898949,-0.0972295665585831,0.266364341071592,-0.139211760185057
26MP02985,1,2,12422,Tilt,0.2,4.76566521940382,0,0,0,1,0.849774999995134,6,1,0,0.159242912640537,1.32427610338825,-0.163450305339343,0.0833386818172268,-0.693783550967391,-0.993270304031307
26MP02985,1,2,12423,Tilt,0.2,4.76566521940382,-0,0,1,0,1.20013240000117,4,1,0,1.07902761380935,3.7580672953187,0.456021706953547,0.545993351047519,0.514422686448177,-0.0797252694071021
26MP02985,1,2,12424,Tilt,0.2,4.76566521940382,0.558261981723904,1,0,0,1.05016969999997,6,1,0,0.542309594989263,2.43656463793865,0.309713539602504,1.10415305821326,0.162097906529044,0.377548222691275
26MP02985,1,2,12425,Tilt,0.2,4.76566521940382,1.56156470728859,1,1,1,0.850293099996634,6,6,0,-0.110623597847626,1.71683257554726,-0.259690300122691,0.0357106587812861,-0.0183242810925899,-0.239947395659018
26MP02985,1,2,12426,Tilt,0.2,4.76566521940382,0,0,0,1,0.78310080000665,6,2,0,0.745733204085638,0.23995632519264,0.462020817419197,0.997256599341674,0.173947563377666,-0.132864953223162
26MP02985,0,3,12527,Tilt,0.2,4.76566521940382,2.44484663298022,1,1,1,1.0305595999962,6,1,0,-0.996385364811683,-3.23076486442147,-1.33344130097513,-0.251249236449202,-1.70821260814555,-1.28465600366273
26MP02985,1,3,12528,Tilt,0.2,4.76566521940382,1.44160451760463,1,1,1,0.949909799994202,4,0,1,-2.55462431465045,-3.12120053535554,-1.71510836177766,-0.669649548350287,-1.54610530751256,-2.12431384695739
26MP02985,1,3,12529,Tilt,0.2,4.76566521940382,0.934592641392962,1,0,0,0.884076599992113,5,0,1,-1.11984314680985,-1.64900420333554,-1.27218207539915,0.886374217717473,-1.37417295842002,-1.58602511428478
26MP02985,1,3,12530,Tilt,0.2,4.76566521940382,-0.394465272009375,1,0,0,1.10001979999652,3,2,1,-1.56473591591527,0.39410438563493,-0.978236499500766,0.51338458334035,-1.87629073124665,-1.5268937811687
26MP02985,1,3,12531,Tilt,0.2,4.76566521940382,0,0,0,1,1.0166343000019,6,4,0,0.549154803424262,1.80624308049247,-0.0973497932764554,0.93965245247692,-0.777232334538936,-0.337780421895043
26MP02985,1,3,12532,Tilt,0.2,4.76566521940382,-0,0,0,1,0.967244600004051,6,2,0,4.58905712817565,3.58379821336215,0.643742449968103,-0.0183883974298268,0.412350829002949,-1.12631261428228
26MP02985,1,3,12533,Tilt,0.2,4.76566521940382,-0,0,0,1,1.31688830000348,5,0,1,3.83038203123182,6.71579393235649,2.3374948736661,4.18985883986739,2.4550527752592,1.32489291451326
26MP02985,1,3,12534,Tilt,0.2,4.76566521940382,0,0,1,0,1.23364839999704,5,0,1,-0.232102651864528,-1.43536565156665,-0.413994850193033,0.227864671096145,-1.95834559425712,-2.08343965687403
26MP02985,1,3,12535,Tilt,0.2,4.76566521940382,1.0557034225033,1,0,0,0.966841700006626,5,3,0,-0.907139352504348,-1.68864740711273,-0.420303977342975,-0.331699837290216,-1.16654290950929,0.228744482848702
26MP02985,1,3,12536,Tilt,0.2,4.76566521940382,0.623893790283292,1,0,0,1.00022739999986,5,4,0,2.96769236644158,2.2823774973612,0.891740519253194,1.2801933505692,0.726413823857617,1.22962921374
26MP02985,1,3,12537,Tilt,0.2,4.76566521940382,-0,0,1,0,1.41657010000199,4,0,1,0.463045167457773,1.55587811631764,-0.11167595280817,0.236285219787058,-1.19602665081083,-0.492047727108002
26MP02985,1,3,12538,Tilt,0.2,4.76566521940382,-0,0,1,0,1.05088969999633,6,1,0,0.0969180900253134,3.22700711285196,0.150959258433431,0.368259941242919,-0.229199235406738,0.0480533063450045
26MP02985,1,3,12539,Tilt,0.2,4.76566521940382,-0,0,0,1,1.01684680000471,5,2,0,2.15139008837171,2.90688889201094,0.697963410794267,1.03854418293766,0.939681644307879,0.6570447063224
26MP02985,1,3,12540,Tilt,0.2,4.76566521940382,-1.29055852422587,1,1,1,0.916534700008924,6,4,0,0.900948181785274,1.77783306715329,0.334829778480249,0.982258483114571,-0.0195005462576564,0.270161903281583
26MP02985,1,3,12541,Tilt,0.2,4.76566521940382,-0.929326756873566,1,1,1,1.18370360000699,5,4,0,1.43348096539774,1.78839321071055,-0.257619657037169,0.449156333745518,0.389509182129628,-0.704411116871619
26MP02985,1,3,12542,Tilt,0.2,4.76566521940382,-0,0,0,1,0.781169599998975,6,2,0,-1.22593816132792,-0.108453272362013,0.00174529614718348,0.322846026395184,-0.156691901718911,0.123332263197659
26MP02985,1,3,12543,Tilt,0.2,4.76566521940382,-0.808519253124816,1,1,1,1.21850339999946,5,4,0,-1.23304379493514,-0.268358757855689,-1.27506659314487,-0.520057488496051,-0.283024220789761,-1.04935932550125
26MP02985,1,3,12544,Tilt,0.2,4.76566521940382,-1.48217079244806,1,1,1,0.916736200000742,6,1,0,0.43691748287644,0.38645622109293,-0.874672826530418,0.250882655938925,0.00709167601397404,-0.634369691038822
26MP02985,1,3,12545,Tilt,0.2,4.76566521940382,-0,0,0,1,1.01640809999662,5,4,0,0.54893075636044,1.78970521434051,-0.6328921058884,0.120118346057058,0.212379058228376,-0.206546796962801
26MP02985,1,3,12546,Tilt,0.2,4.76566521940382,0.884166498445503,1,0,0,1.10026810001,5,1,1,0.914978103389466,1.75763239993191,-0.199646003337894,0.907391966285144,-0.272374244299359,0.116992700742785
26MP02985,1,3,12547,Tilt,0.2,4.76566521940382,-0,0,0,1,1.2505736000021,5,0,0,3.61239978966146,3.3523796418818,1.02118126564597,1.7505142344706,0.406058643285472,1.01202469691634
26MP02985,1,3,12548,Tilt,0.2,4.76566521940382,0,0,0,1,1.33350110000174,5,1,0,0.558847373591201,0.2614672749485,-0.268977249034601,0.405306494680269,-2.42378767261711,-1.15506603105403
26MP02985,1,3,12549,Tilt,0.2,4.76566521940382,0,0,0,1,1.03321950000827,6,2,0,-1.47855416130238,-3.10184817343223,-1.23021758253769,-0.453173869074343,-2.79089214604061,-2.08870246879211
26MP02985,1,3,12550,Tilt,0.2,4.76566521940382,-1.90759124847361,1,1,1,0.783789799999795,6,3,0,-1.22744344596262,-2.6431631102204,-1.71903497943097,-1.41177747071893,-2.11662732365613,-2.46012719229954
26MP02985,1,3,12551,Tilt,0.2,4.76566521940382,-0.966998647610985,1,1,1,0.866839800000889,6,4,0,0.60490979955965,-1.32748240323328,-0.645974544125801,-0.473948362694975,-0.293389200175611,-0.645690888348149
26MP02985,1,3,12552,Tilt,0.2,4.76566521940382,-0,0,0,1,1.34994279999228,4,3,0,-0.547542604353823,-0.873208284287191,-1.06422349478652,-0.317432618220941,-0.303042963340592,-1.59095979245698
26MP02985,0,4,12653,Tilt,0.2,4.76566521940382,0,0,0,1,1.05000019998988,6,4,0,-0.0289163631663685,0.95066595486388,0.0681857663512641,0.223717524362892,0.793590141023294,0.473165944729727
26MP02985,1,4,12654,Tilt,0.2,4.76566521940382,-0.895145006560186,1,1,1,1.3832914000086,5,0,0,1.53519781085543,1.62992935310822,0.52732439899769,0.878520063903125,1.54061659548718,0.941836490159536
26MP02985,1,4,12655,Tilt,0.2,4.76566521940382,0,0,0,1,0.949949300003937,6,2,0,2.90068525042717,2.94082714653597,0.872381249593989,1.19335798051401,1.34030421924097,1.23904180426787
26MP02985,1,4,12656,Tilt,0.2,4.76566521940382,-0.0735506736154991,1,0,0,1.06697379999969,6,2,0,4.16523565945796,4.48507742329342,1.30454921062362,0.86849387452062,2.2731123163723,1.54009832157867
26MP02985,1,4,12657,Tilt,0.2,4.76566521940382,0,0,0,1,0.900457999989158,5,1,0,-0.139343609692215,1.18816813072417,0.230145492981745,1.04180443236407,-1.02504471454483,-0.555602756652572
26MP02985,1,4,12658,Tilt,0.2,4.76566521940382,0,0,0,1,0.98349510000844,5,2,0,-1.69959199527223,-0.345831019853571,-0.730496416831774,-0.58867311194658,-1.18806969021948,-1.47506957746497
26MP02985,1,4,12659,Tilt,0.2,4.76566521940382,-0,0,0,1,1.15010699999402,5,1,0,-2.24552394530856,-1.78238795915755,-0.3737297761895,-0.243876411260673,-0.6643950886308,-0.45097972044903
26MP02985,1,4,12660,Tilt,0.2,4.76566521940382,0.575082594208779,1,1,1,1.11673270000028,6,1,0,-1.01186905102343,0.70148638998181,-0.513659069471312,-0.571616818316018,-0.839168706665245,-0.888364785509865
26MP02985,1,4,12661,Tilt,0.2,4.76566521940382,0.479114285299294,1,0,0,1.03362459999335,5,0,0,0.061288314253682,0.748582832793501,-0.149623966853602,0.14713846361796,0.0310251559059207,-0.712342006188431
26MP02985,1,4,12662,Tilt,0.2,4.76566521940382,-1.57699774525128,1,1,1,0.816812300006859,6,1,0,-0.8747160751557,1.13969989666125,-0.332553306565623,-0.394075126264753,-0.214489007612261,-0.986005704713667
26MP02985,1,4,12663,Tilt,0.2,4.76566521940382,1.68843746795509,1,1,1,1.1168147999997,5,3,0,0.733539665044092,2.82941872063206,0.482721922919154,0.774377769977867,0.728473480747869,0.126804680777884
26MP02985,1,4,12664,Tilt,0.2,4.76566521940382,1.12010384760969,1,1,1,1.03335299999162,4,1,0,-0.608875441314228,0.0183177673394178,-0.221740884867568,0.750534863779372,-0.279080624462893,-0.681680517998047
26MP02985,1,4,12665,Tilt,0.2,4.76566521940382,0.648496233553769,1,1,1,0.999990299998899,5,1,1,-2.17189652679285,-1.20706699731782,-1.30933583675986,-1.07087991069975,-0.331022924901201,-1.34844835138902
26MP02985,1,4,12666,Tilt,0.2,4.76566521940382,-0,0,0,1,0.933370999991894,6,1,0,0.756698061721307,1.84167038376738,0.22196666097111,0.0704100246657617,1.42891812169065,0.393883280696705
26MP02985,1,4,12667,Tilt,0.2,4.76566521940382,0.274972428193178,1,1,1,1.45018309999432,4,3,0,0.591477362877035,2.5993435230197,0.812052579493892,0.214966305734023,1.16721307264211,0.631645464202071
26MP02985,1,4,12668,Tilt,0.2,4.76566521940382,1.77322583228298,1,1,1,1.15048709999246,5,3,0,-2.35613632084119,-3.66861786075482,-2.57014033017371,-2.74160185664305,-2.07830766840623,-2.3036007546797
26MP02985,1,4,12669,Tilt,0.2,4.76566521940382,0,0,0,1,0.883281999995233,5,1,0,-0.0926175132615141,-0.585264073718884,-1.12396694853174,-1.44397294994775,0.0624148876262972,-0.728949802132641
26MP02985,1,4,12670,Tilt,0.2,4.76566521940382,0,0,0,1,0.767286100002821,6,3,0,2.80376382585209,1.76549884834804,0.156592678512458,-0.193652848115839,2.34223973155022,0.868739833818925
26MP02985,1,4,12671,Tilt,0.2,4.76566521940382,-2.2147913397238,1,1,1,0.814793699988513,6,4,0,1.69679357066271,3.20692889465065,1.5436286296571,1.92288745031123,2.26191194467247,1.28321357492198
26MP02985,1,4,12672,Tilt,0.2,4.76566521940382,-0,0,0,1,0.716856600003666,6,4,0,-0.777258759963852,0.742032517724466,0.512772313450114,0.788547478394795,1.03778316063824,0.503469883759574
26MP02985,1,4,12673,Tilt,0.2,4.76566521940382,-1.57324345619564,1,1,1,0.918393499989179,6,2,0,-0.370505529262199,0.524876446213301,0.703195064258856,1.06592128498723,0.175675572240009,0.291260259177695
26MP02985,1,4,12674,Tilt,0.2,4.76566521940382,2.01022892709152,1,1,1,0.850087099999655,6,4,0,-0.0994673149964523,1.0305279195763,-0.0985025832755797,-0.188942369005299,0.534445684227663,-0.0202574575257419
26MP02985,1,4,12675,Tilt,0.2,4.76566521940382,0,0,0,1,0.933340899995528,6,4,0,-0.61621340642923,0.606550918185016,0.308871825322507,-0.0444536283273761,0.241202215356036,-0.0258345079207906
26MP02985,1,4,12676,Tilt,0.2,4.76566521940382,0,0,0,1,0.750185500000953,6,0,0,-1.21630600461792,-1.45887635374533,-0.408351220965488,-0.644868763897608,-0.214041639821461,-0.455236863327871
26MP02985,1,4,12677,Tilt,0.2,4.76566521940382,-0,0,0,1,0.983278599989717,6,1,0,-1.12428883182825,0.106076802956168,-0.61788636949083,-0.765099264410547,-0.0676263135481769,-0.296137521531796
26MP02985,1,4,12678,Tilt,0.2,4.76566521940382,-0,0,0,1,0.783496999996714,6,0,0,-2.20241532131734,-0.400586559706958,-0.609978702022418,-0.582386086298831,-0.129204059392214,-0.258974857429588
26MP02985,0,5,12753,Tilt,0.2,4.76566521940382,0,0,0,1,1.05000019998988,6,4,0,-0.140375608209484,0.544835813525246,0.517081632757953,0.87328921838027,0.45562492528787,0.470259505789727
26MP02985,1,5,12754,Tilt,0.2,4.76566521940382,-0.895145006560186,1,1,1,1.3832914000086,5,0,0,-0.521353057760856,0.623194819497989,1.00522362591858,1.34955476738295,0.933930784306274,1.15195047855377
26MP02985,1,5,12755,Tilt,0.2,4.76566521940382,0,0,0,1,0.949949300003937,6,2,0,1.74952211458752,3.6677254554702,1.66471299324335,1.62600786259598,2.09605768784308,2.16960789631234
26MP02985,1,5,12756,Tilt,0.2,4.76566521940382,-0.0735506736154991,1,0,0,1.06697379999969,6,2,0,0.63072866785091,4.80255499554843,2.17855909008623,1.67609116354319,2.05209132000052,2.43381140917176
26MP02985,1,5,12757,Tilt,0.2,4.76566521940382,0,0,0,1,0.900457999989158,5,1,0,-0.215502024019635,4.32151238293183,2.03168454948956,1.29851346152693,1.68604395240545,2.33676901714104
26MP02985,1,5,12758,Tilt,0.2,4.76566521940382,0,0,0,1,0.98349510000844,5,2,0,-1.31254103952226,3.16241078805633,2.41107897609868,3.22756874341892,3.55787655665324,1.98308100529228
26MP02985,1,5,12759,Tilt,0.2,4.76566521940382,-0,0,0,1,1.15010699999402,5,1,0,0.786633612348302,6.28920013730119,1.93496230495177,1.88859887809604,3.88555299719939,1.89797131151597
26MP02985,1,5,12760,Tilt,0.2,4.76566521940382,0.575082594208779,1,1,1,1.11673270000028,6,1,0,-6.50406982063657,-5.34548171264369,-1.13723532110028,0.443048295680495,-2.79835521222021,-1.59265195296668
26MP02985,1,5,12761,Tilt,0.2,4.76566521940382,0.479114285299294,1,0,0,1.03362459999335,5,0,0,-8.80484245319178,-7.09904946931979,-3.59285070266889,-4.10193429142743,-4.37829616253193,-2.9271764975132
26MP02985,1,5,12762,Tilt,0.2,4.76566521940382,-1.57699774525128,1,1,1,0.816812300006859,6,1,0,-7.07853652389333,-6.26158464100303,-3.3119637390084,-3.71753523526359,-4.15542619411762,-2.9518673932407
26MP02985,1,5,12763,Tilt,0.2,4.76566521940382,1.68843746795509,1,1,1,1.1168147999997,5,3,0,-4.76725555971117,-3.32668016959981,-1.89711610171359,-2.29069746266949,-2.42496853851928,-1.67610249245857
26MP02985,1,5,12764,Tilt,0.2,4.76566521940382,1.12010384760969,1,1,1,1.03335299999162,4,1,0,-2.68180057767889,-1.10808864363083,-0.903698436608104,-1.32176486408065,-1.38397855121159,-0.886451974692868
26MP02985,1,5,12765,Tilt,0.2,4.76566521940382,0.648496233553769,1,1,1,0.999990299998899,5,1,1,-2.57056965186528,-0.575081475294854,-0.483086519885944,-0.97299774980132,-0.727634227415547,-0.868266066263725
26MP02985,1,5,12766,Tilt,0.2,4.76566521940382,-0,0,0,1,0.933370999991894,6,1,0,1.76093161427001,0.452589283062702,0.448253100089868,0.0862012206195251,0.137230227701366,0.124688004389144
